fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
margin,top70,7,10,29,0.156444,77.89,4.578267,29.373784,1427.164230,551.805192
margin,top70,7,10,30,0.167192,77.91,4.596005,29.432078,1426.580016,551.720064
margin,top70,7,10,31,0.131659,77.80,4.601303,29.429253,1426.856533,551.554902
margin,top70,13,20,1,20.584812,46.78,4.704332,32.765287,1261.684594,617.219775
margin,top70,13,20,2,17.653336,51.71,4.631178,31.142859,1308.362207,585.708386
margin,top70,13,20,3,15.947762,52.78,4.577451,31.223123,1321.240264,581.908778
margin,top70,13,20,4,14.287007,53.38,4.622363,30.988246,1332.032215,577.175466
margin,top70,13,20,5,12.241801,59.64,4.574490,31.023457,1343.620796,575.752833
margin,top70,13,20,6,10.628320,62.51,4.582642,30.762454,1347.773557,573.659573
margin,top70,13,20,7,9.690430,67.00,4.552940,30.664306,1357.841108,573.264944
margin,top70,13,20,8,8.531646,68.61,4.565051,30.344211,1364.101635,569.244971
margin,top70,13,20,9,7.913951,70.28,4.594270,30.168847,1369.766497,567.020013
margin,top70,13,20,10,6.931133,70.88,4.571449,30.149077,1377.499653,569.112810
margin,top70,13,20,11,5.882937,74.03,4.556755,30.040495,1383.994161,566.112109
margin,top70,13,20,12,5.120577,75.77,4.535376,30.158880,1390.124489,569.151040
margin,top70,13,20,13,4.703066,77.04,4.594121,30.099885,1396.731326,566.819586
margin,top70,13,20,14,3.902313,77.92,4.537172,30.195203,1403.342799,566.021655
margin,top70,13,20,15,3.340890,77.51,4.626236,30.146035,1407.258379,565.486397
margin,top70,13,20,16,2.778651,78.08,4.612719,29.931102,1411.507519,564.400289
margin,top70,13,20,17,2.295879,78.07,4.595237,29.648166,1416.894223,562.188777
margin,top70,13,20,18,1.774005,78.20,4.619198,29.658419,1420.761589,562.343656
margin,top70,13,20,19,1.655846,78.16,4.643184,29.797487,1420.302033,563.313582
margin,top70,13,20,20,1.432765,78.10,4.685521,29.901371,1424.544795,561.992390
margin,top70,13,20,21,1.457285,78.45,4.640754,29.677283,1428.829438,560.788199
margin,top70,13,20,22,1.325071,78.59,4.638122,29.854414,1430.057282,559.396946
margin,top70,13,20,23,1.202520,78.26,4.641616,29.827288,1434.103261,558.466743
margin,top70,13,20,24,1.171289,78.48,4.637541,29.891380,1434.102905,559.621533
margin,top70,13,20,25,1.131696,78.39,4.584095,29.920960,1436.164355,557.676987
margin,top70,13,20,26,1.109006,78.25,4.587100,29.776438,1436.140915,557.704360
margin,top70,13,20,27,1.038374,78.10,4.611396,29.751620,1435.204713,557.277831
margin,top70,13,20,28,0.976170,78.40,4.619347,29.668412,1435.077860,555.825514
margin,top70,13,20,29,0.950947,78.66,4.591272,29.706107,1435.455783,556.111721
margin,top70,13,20,30,0.946070,78.62,4.581979,29.685118,1436.439106,554.823920
margin,top70,13,20,31,0.908206,78.39,4.587375,29.622285,1435.964021,555.166620
margin,top70,13,20,32,0.957823,78.67,4.601537,29.564112,1434.433672,554.780331
margin,top70,13,20,33,0.935379,78.69,4.624435,29.617038,1434.407836,553.073871
margin,top70,13,20,34,0.902614,78.77,4.614071,29.670154,1434.483849,553.787260
margin,top70,13,20,35,0.919537,78.84,4.622071,29.602941,1434.833608,553.294047
margin,top70,13,20,36,0.914520,78.84,4.630106,29.658009,1433.828784,552.433749
margin,top70,13,20,37,0.943841,78.90,4.628476,29.575516,1434.482448,552.621682
margin,top70,13,20,38,0.906147,78.92,4.626575,29.548396,1433.412229,552.468928
margin,top70,13,20,39,0.897540,78.90,4.607542,29.544404,1434.128935,551.583002
margin,top70,13,20,40,0.890114,78.82,4.600088,29.590940,1433.967460,552.096781
margin,top70,13,20,41,0.883896,78.73,4.601593,29.488124,1433.501641,551.574821
margin,top70,13,20,42,0.877148,78.78,4.594309,29.566635,1433.098682,551.921963
margin,top70,13,20,43,0.867194,78.75,4.609298,29.469488,1432.931252,552.529696
margin,top70,13,20,44,0.853653,78.78,4.599973,29.412357,1432.780026,552.651746
margin,top70,13,20,45,0.830171,78.90,4.597006,29.343463,1432.074705,552.047983
margin,top70,13,20,46,0.821423,78.84,4.601233,29.405989,1431.857252,552.189893
margin,top70,13,20,47,0.809714,78.75,4.603715,29.422162,1432.323683,552.045246
margin,top70,13,20,48,0.796154,78.83,4.597023,29.392396,1432.060601,552.267469
margin,top70,13,20,49,0.794370,78.72,4.597105,29.421201,1432.095377,553.039337
margin,top70,13,20,50,0.765985,78.75,4.596690,29.397348,1431.882107,552.451941
margin,top70,13,20,51,0.776555,78.68,4.598885,29.362340,1431.294778,552.538688
margin,top70,13,20,52,0.761224,78.63,4.596397,29.351632,1430.999389,552.366109
margin,top70,13,20,53,0.749507,78.66,4.608141,29.298492,1430.091664,551.986332
margin,top70,13,20,54,0.748523,78.70,4.600651,29.261847,1430.346937,551.664158
margin,top70,13,20,55,0.734131,78.66,4.618368,29.292980,1430.336819,551.092258
margin,top70,13,20,56,0.723221,78.59,4.619821,29.318963,1430.068775,551.050153
margin,top70,13,20,57,0.720061,78.68,4.617168,29.357339,1429.967069,551.354389
margin,top70,13,20,58,0.719076,78.65,4.611365,29.312592,1430.007624,551.448425
margin,top70,13,20,59,0.705935,78.61,4.618384,29.276656,1430.387534,551.132100
margin,top70,13,20,60,0.689744,78.53,4.611334,29.310542,1429.856132,551.413847
margin,top90,3,5,1,4.121054,46.78,4.704332,32.765287,1261.684594,617.219775
margin,top90,3,5,2,3.085511,51.64,4.693560,31.167233,1307.372218,585.405154
margin,top90,3,5,3,2.915442,53.24,4.675206,31.551740,1319.496669,583.517612
margin,top90,3,5,4,2.447993,55.53,4.683846,31.264078,1329.767184,579.059729
margin,top90,3,5,5,2.015344,60.08,4.708394,30.855673,1340.953239,575.496711
margin,top90,3,5,6,1.666157,65.69,4.766038,30.716123,1347.365197,573.638264
margin,top90,3,5,7,1.510078,66.85,4.747666,30.412526,1357.178937,572.317515
margin,top90,3,5,8,1.198349,69.33,4.707358,30.268925,1362.007117,570.397851
margin,top90,3,5,9,0.999620,70.31,4.713407,30.012075,1365.577319,567.833878
margin,top90,3,5,10,0.932410,70.33,4.707319,29.896282,1373.446062,566.111529
margin,top90,3,5,11,0.782984,70.81,4.753550,30.111512,1377.835000,564.378274
margin,top90,3,5,12,0.694668,73.91,4.752819,30.097845,1386.730404,565.022479
margin,top90,3,5,13,0.611132,73.62,4.805206,30.052922,1391.161342,563.319998
margin,top90,3,5,14,0.474272,75.04,4.781747,29.834433,1395.491222,558.724749
margin,top90,3,5,15,0.381377,74.78,4.769588,29.881615,1398.734529,556.755584
margin,top90,3,5,16,0.292898,75.23,4.753852,29.793797,1404.347154,556.183211
margin,top90,3,5,17,0.278011,75.34,4.695602,29.733439,1407.234859,554.740157
margin,top90,3,5,18,0.208437,75.13,4.695616,29.741510,1411.593051,553.027374
margin,top90,3,5,19,0.232945,74.79,4.689169,29.866123,1412.660821,553.402557
margin,top90,3,5,20,0.186577,75.21,4.650539,29.873259,1416.942999,553.116340
margin,top90,3,5,21,0.196850,74.90,4.621682,29.949667,1419.427129,554.244911
margin,top90,3,5,22,0.136157,75.64,4.609143,30.066194,1421.390783,554.325007
margin,top90,3,5,23,0.113366,75.25,4.634980,30.055645,1422.817915,553.392216
margin,top90,3,5,24,0.087057,75.42,4.606463,29.899527,1423.855786,551.925721
margin,top90,7,10,1,9.993807,46.78,4.704332,32.765287,1261.684594,617.219775
margin,top90,7,10,2,8.311213,51.61,4.616327,31.140099,1307.306155,585.527876
margin,top90,7,10,3,7.662219,56.35,4.561465,31.365944,1320.360428,582.693456
margin,top90,7,10,4,7.030963,55.76,4.566283,30.997956,1331.872110,578.227269
margin,top90,7,10,5,5.950949,61.19,4.540636,30.814005,1342.110360,575.872035
margin,top90,7,10,6,5.027586,63.58,4.557858,30.532371,1347.710527,574.040533
margin,top90,7,10,7,4.494353,65.38,4.510826,30.351038,1356.938592,573.250993
margin,top90,7,10,8,3.900684,69.46,4.481127,29.995900,1364.875371,569.568247
margin,top90,7,10,9,3.459339,70.50,4.447165,29.805885,1368.838882,567.038147
margin,top90,7,10,10,3.025705,72.61,4.454681,29.935293,1380.322663,566.111010
margin,top90,7,10,11,2.725765,72.78,4.490731,30.019706,1385.999768,564.486259
margin,top90,7,10,12,2.088676,75.25,4.485874,29.992311,1393.016354,565.204410
margin,top90,7,10,13,1.949225,76.51,4.520036,30.140696,1395.109526,563.932497
margin,top90,7,10,14,1.472041,76.33,4.489440,30.180755,1400.567088,562.414094
margin,top90,7,10,15,1.223674,76.35,4.517616,30.095850,1406.828880,561.002927
margin,top90,7,10,16,1.000071,77.46,4.519494,29.958443,1411.915392,558.209014
margin,top90,7,10,17,0.864270,77.30,4.488658,29.635908,1415.950823,557.878380
margin,top90,7,10,18,0.670927,76.99,4.518264,29.390899,1418.710634,556.540996
margin,top90,7,10,19,0.545150,77.38,4.572213,29.495394,1419.191952,555.986810
margin,top90,7,10,20,0.513287,77.36,4.560659,29.439934,1423.365198,555.448255
margin,top90,7,10,21,0.423387,77.27,4.520716,29.617819,1425.969886,554.478405
margin,top90,7,10,22,0.256678,77.57,4.539995,29.569678,1427.821225,551.563939
margin,top90,7,10,23,0.294265,77.06,4.556475,29.832085,1428.089291,554.101308
margin,top90,7,10,24,0.308653,77.49,4.536384,29.529624,1430.176582,552.516676
margin,top90,7,10,25,0.183359,77.55,4.550001,29.602291,1431.662288,553.188981
margin,top90,7,10,26,0.210090,77.83,4.521462,29.582449,1432.995365,551.100249
margin,top90,7,10,27,0.173491,77.78,4.560890,29.562612,1434.860522,551.332534
margin,top90,7,10,28,0.186940,78.08,4.567057,29.512165,1433.927820,551.818859
margin,top90,7,10,29,0.160712,78.04,4.568535,29.369504,1435.839947,551.074552
margin,top90,7,10,30,0.165884,77.96,4.576840,29.401263,1435.932054,550.517946
margin,top90,7,10,31,0.130352,77.84,4.582137,29.398438,1436.208571,550.352785
margin,top90,7,10,32,0.132779,77.87,4.588584,29.415893,1435.332101,550.369894
margin,top90,7,10,33,0.136035,77.89,4.591473,29.448516,1435.258102,550.729852
margin,top90,7,10,34,0.138390,77.79,4.588224,29.432517,1435.611604,551.211466
margin,top90,7,10,35,0.142031,77.70,4.577313,29.479694,1435.669072,550.966912
margin,top90,13,20,1,20.584812,46.78,4.704332,32.765287,1261.684594,617.219775
margin,top90,13,20,2,17.653336,51.71,4.631178,31.142859,1308.362207,585.708386
margin,top90,13,20,3,15.947762,52.78,4.577451,31.223123,1321.240264,581.908778
margin,top90,13,20,4,14.287007,53.38,4.622363,30.988246,1332.032215,577.175466
margin,top90,13,20,5,12.241801,59.64,4.574490,31.023457,1343.620796,575.752833
margin,top90,13,20,6,10.628320,62.51,4.582642,30.762454,1347.773557,573.659573
margin,top90,13,20,7,9.690430,67.00,4.552940,30.664306,1357.841108,573.264944
margin,top90,13,20,8,8.531646,68.61,4.565051,30.344211,1364.101635,569.244971
margin,top90,13,20,9,7.913951,70.28,4.594270,30.168847,1369.766497,567.020013
margin,top90,13,20,10,6.931133,70.88,4.571449,30.149077,1377.499653,569.112810
margin,top90,13,20,11,5.882937,74.03,4.556755,30.040495,1383.994161,566.112109
margin,top90,13,20,12,5.120577,75.77,4.535376,30.158880,1390.124489,569.151040
margin,top90,13,20,13,4.703066,77.04,4.594121,30.099885,1396.731326,566.819586
margin,top90,13,20,14,3.902313,77.92,4.537172,30.195203,1403.342799,566.021655
margin,top90,13,20,15,3.340890,77.51,4.626236,30.146035,1407.258379,565.486397
margin,top90,13,20,16,2.778651,78.08,4.612719,29.931102,1411.507519,564.400289
margin,top90,13,20,17,2.295879,78.07,4.595237,29.648166,1416.894223,562.188777
margin,top90,13,20,18,1.774005,78.20,4.619198,29.658419,1420.761589,562.343656
margin,top90,13,20,19,1.655846,78.16,4.643184,29.797487,1420.302033,563.313582
margin,top90,13,20,20,1.432765,78.10,4.685521,29.901371,1424.544795,561.992390
margin,top90,13,20,21,1.457285,78.45,4.640754,29.677283,1428.829438,560.788199
margin,top90,13,20,22,1.325071,78.59,4.638122,29.854414,1430.057282,559.396946
margin,top90,13,20,23,1.202520,78.26,4.641616,29.827288,1434.103261,558.466743
margin,top90,13,20,24,1.200154,78.57,4.625363,29.830632,1434.313273,560.175590
margin,top90,13,20,25,1.136475,78.67,4.582369,29.861808,1437.409701,558.088265
margin,top90,13,20,26,1.099581,78.17,4.583065,29.694075,1436.884657,558.179479
margin,top90,13,20,27,1.024336,78.00,4.605917,29.685108,1437.863945,557.127557
margin,top90,13,20,28,0.980641,78.32,4.628497,29.577538,1436.912875,556.891381
margin,top90,13,20,29,0.980798,78.73,4.608178,29.546159,1437.438951,556.782958
margin,top90,13,20,30,0.954725,78.87,4.601288,29.521022,1438.209570,554.969129
margin,top90,13,20,31,0.938543,78.56,4.611882,29.420286,1438.228377,555.708042
margin,top90,13,20,32,0.977383,78.98,4.626704,29.387028,1436.808999,554.905952
margin,top90,13,20,33,0.954938,79.00,4.649603,29.439953,1436.783162,553.199492
margin,top90,13,20,34,0.922173,79.08,4.639239,29.493070,1436.859175,553.912880
margin,top90,13,20,35,0.939096,79.15,4.647239,29.425857,1437.208934,553.419668
margin,top90,13,20,36,0.934079,79.15,4.655273,29.480925,1436.204111,552.559370
margin,top90,13,20,37,0.963400,79.21,4.653644,29.398432,1436.857775,552.747303
margin,top90,13,20,38,0.925706,79.23,4.651742,29.371312,1435.787556,552.594549
margin,top90,13,20,39,0.916468,79.27,4.625157,29.417449,1436.409405,551.279453
margin,top90,13,20,40,0.899756,78.94,4.621199,29.470742,1436.745224,552.434767
margin,top90,13,20,41,0.903299,79.17,4.611841,29.409196,1436.395439,552.690872
margin,top90,13,20,42,0.877599,79.18,4.601562,29.539531,1435.680535,552.519472
margin,top90,13,20,43,0.869953,79.19,4.617571,29.414530,1435.065221,553.031148
margin,top90,13,20,44,0.857610,79.06,4.604176,29.424959,1435.249050,553.252634
margin,top90,13,20,45,0.834128,79.18,4.601208,29.356065,1434.543730,552.648871
margin,top90,13,20,46,0.825380,79.13,4.605435,29.418592,1434.326276,552.790781
margin,top90,13,20,47,0.813671,79.04,4.607918,29.434764,1434.792708,552.646134
margin,top90,13,20,48,0.800110,79.12,4.601226,29.404999,1434.529626,552.868357
margin,top90,13,20,49,0.798326,79.01,4.601308,29.433803,1434.564402,553.640225
margin,top90,13,20,50,0.769942,79.04,4.600892,29.409950,1434.351131,553.052829
margin,top90,13,20,51,0.780512,78.97,4.603088,29.374942,1433.763802,553.139577
margin,top90,13,20,52,0.765181,78.92,4.600599,29.364234,1433.468413,552.966997
margin,top90,13,20,53,0.753464,78.94,4.612343,29.311094,1432.560689,552.587221
margin,top90,13,20,54,0.752480,78.99,4.604853,29.274449,1432.815961,552.265046
margin,top90,13,20,55,0.738087,78.95,4.622570,29.305582,1432.805843,551.693146
margin,top90,13,20,56,0.727178,78.87,4.624024,29.331565,1432.537799,551.651042
margin,top90,13,20,57,0.724018,78.97,4.621371,29.369941,1432.436094,551.955277
margin,top90,13,20,58,0.723033,78.94,4.615567,29.325194,1432.476648,552.049314
margin,top90,13,20,59,0.709892,78.90,4.622586,29.289258,1432.856559,551.732988
margin,top90,13,20,60,0.693701,78.81,4.615537,29.323145,1432.325157,552.014736
softmax,top30,3,5,1,3.277555,46.78,4.704332,32.765287,1261.684594,617.219775
softmax,top30,3,5,2,2.426553,51.13,4.679696,31.307926,1307.636873,585.430299
softmax,top30,3,5,3,2.251642,53.63,4.675097,31.689162,1319.890845,583.595594
softmax,top30,3,5,4,1.964010,55.77,4.677799,31.366166,1329.049679,578.894377
softmax,top30,3,5,5,1.641147,61.62,4.663521,31.168783,1341.243471,576.697109
softmax,top30,3,5,6,1.456256,65.25,4.716315,31.203735,1346.615507,573.477920
softmax,top30,3,5,7,1.317992,67.71,4.662778,31.014659,1356.052527,574.151422
softmax,top30,3,5,8,1.124094,68.63,4.654341,30.494995,1362.588824,570.138753
softmax,top30,3,5,9,0.961183,71.13,4.678805,30.336864,1365.970682,566.705459
softmax,top30,3,5,10,0.894152,70.76,4.651747,30.282954,1372.261861,563.481318
softmax,top30,3,5,11,0.800447,71.27,4.698742,30.321120,1378.030550,561.941081
softmax,top30,3,5,12,0.731390,73.65,4.629821,30.173790,1384.558835,560.626254
softmax,top30,3,5,13,0.640380,73.80,4.682296,30.372362,1389.595955,559.960069
softmax,top30,3,5,14,0.573459,74.79,4.606051,30.266457,1394.924648,557.232831
softmax,top30,3,5,15,0.534069,74.49,4.611401,30.345640,1400.411755,556.906452
softmax,top30,3,5,16,0.453919,73.63,4.703256,30.054852,1406.099851,556.090115
softmax,top30,3,5,17,0.409112,74.59,4.644930,30.065248,1410.722098,553.674877
softmax,top30,3,5,18,0.321521,74.50,4.674055,29.832333,1414.322335,551.499284
softmax,top30,3,5,19,0.261163,74.70,4.686964,29.726322,1417.353664,551.646973
softmax,top30,3,5,20,0.239723,75.09,4.739905,29.981534,1420.295697,550.748207
softmax,top30,3,5,21,0.171861,75.56,4.676283,29.714808,1423.487587,548.571140
softmax,top30,3,5,22,0.144836,76.02,4.706861,29.766881,1423.500701,546.951633
softmax,top30,3,5,23,0.118374,75.19,4.729202,29.699718,1424.908920,546.226343
softmax,top30,3,5,24,0.109732,76.19,4.692379,29.760288,1426.364855,545.104721
softmax,top30,3,5,25,0.098265,76.24,4.653357,29.783865,1426.271267,543.905107
softmax,top30,3,5,26,0.086191,76.44,4.605172,29.853709,1426.649160,543.367364
softmax,top30,3,5,27,0.080172,76.62,4.619824,29.853936,1427.965185,542.501669
softmax,top30,3,5,28,0.075623,76.47,4.650134,29.949076,1427.599666,542.964913
softmax,top30,3,5,29,0.072354,76.74,4.653575,29.953042,1427.958689,542.388785
softmax,top30,3,5,30,0.066184,76.69,4.642712,29.849272,1427.934577,542.554914
softmax,top30,3,5,31,0.064323,76.80,4.657544,29.819635,1428.771681,541.358726
softmax,top30,3,5,32,0.061452,76.76,4.642316,29.773614,1428.405945,540.980801
softmax,top30,3,5,33,0.060210,76.86,4.643177,29.916821,1428.421775,541.224235
softmax,top30,3,5,34,0.059973,76.87,4.667441,29.929228,1428.528623,540.600877
softmax,top30,3,5,35,0.055608,76.88,4.649421,29.953744,1428.440675,540.799807
softmax,top30,3,5,36,0.053533,76.90,4.671195,30.022291,1427.953794,540.954314
softmax,top30,7,10,1,7.975974,46.78,4.704332,32.765287,1261.684594,617.219775
softmax,top30,7,10,2,6.655161,50.94,4.618154,31.182646,1307.389195,584.866563
softmax,top30,7,10,3,6.155220,53.85,4.573693,31.519544,1320.304581,582.595441
softmax,top30,7,10,4,5.616522,53.40,4.584893,31.151873,1331.314945,577.723756
softmax,top30,7,10,5,5.000775,59.14,4.537640,31.099832,1341.107650,575.588875
softmax,top30,7,10,6,4.324755,62.63,4.508606,30.904411,1347.364659,575.340531
softmax,top30,7,10,7,3.977079,64.94,4.441522,30.707023,1355.718617,572.443846
softmax,top30,7,10,8,3.722292,67.87,4.431191,30.432305,1362.117818,569.553642
softmax,top30,7,10,9,3.378248,70.02,4.438580,30.354900,1365.565635,567.379613
softmax,top30,7,10,10,3.086798,70.02,4.427861,30.261539,1376.229368,566.199246
softmax,top30,7,10,11,2.750611,71.89,4.439677,30.425329,1382.439111,564.942064
softmax,top30,7,10,12,2.501631,74.64,4.435085,30.392784,1389.175974,564.248045
softmax,top30,7,10,13,2.345710,75.43,4.450889,30.715971,1395.108822,563.807332
softmax,top30,7,10,14,2.058857,75.96,4.420833,30.874088,1397.040281,563.579397
softmax,top30,7,10,15,1.890997,76.48,4.422321,31.085641,1403.384608,560.089677
softmax,top30,7,10,16,1.685716,76.69,4.403077,30.774227,1406.832738,557.358046
softmax,top30,7,10,17,1.401749,76.90,4.411574,30.597869,1409.901436,556.817760
softmax,top30,7,10,18,1.181540,76.28,4.432584,30.678394,1413.571522,555.573062
softmax,top30,7,10,19,1.100616,75.96,4.425584,30.841035,1416.477535,553.263898
softmax,top30,7,10,20,0.922330,76.39,4.424027,30.724626,1418.405503,551.247938
softmax,top30,7,10,21,0.846813,76.16,4.407591,30.779151,1422.470693,549.725633
softmax,top30,7,10,22,0.691849,75.85,4.356138,30.792370,1423.616247,549.912294
softmax,top30,7,10,23,0.601612,76.21,4.359041,30.877878,1427.896681,547.731258
softmax,top30,7,10,24,0.558750,76.43,4.347978,30.726039,1427.546512,547.039882
softmax,top30,7,10,25,0.480528,76.56,4.379302,30.802787,1428.941178,544.996970
softmax,top30,7,10,26,0.431585,76.19,4.313585,30.831718,1429.548311,543.804387
softmax,top30,7,10,27,0.361183,76.21,4.321835,30.826463,1429.892879,543.335814
softmax,top30,7,10,28,0.339539,76.00,4.305258,30.930267,1429.938588,542.645587
softmax,top30,7,10,29,0.285561,75.96,4.280430,31.024745,1433.007404,541.994643
softmax,top30,7,10,30,0.262146,76.24,4.285669,30.879409,1432.135864,541.175713
softmax,top30,7,10,31,0.242160,76.07,4.304589,30.855350,1431.507674,538.661308
softmax,top30,7,10,32,0.207881,76.23,4.300079,30.824274,1431.398070,538.936639
softmax,top30,7,10,33,0.185498,76.56,4.322937,30.734084,1431.469918,537.409960
softmax,top30,7,10,34,0.184204,76.72,4.292422,30.835330,1431.524068,537.461011
softmax,top30,7,10,35,0.172589,76.91,4.286727,30.743964,1431.924086,536.494629
softmax,top30,7,10,36,0.168984,76.86,4.325023,30.733971,1430.828377,537.069945
softmax,top30,7,10,37,0.175752,76.87,4.334743,30.750217,1430.386474,536.589602
softmax,top30,7,10,38,0.155323,76.85,4.327310,30.809928,1430.399562,536.782821
softmax,top30,7,10,39,0.143803,77.12,4.299029,30.828289,1430.233216,536.274011
softmax,top30,7,10,40,0.140227,77.15,4.316685,30.863589,1430.377631,536.105233
softmax,top30,7,10,41,0.127283,76.96,4.306586,30.795606,1429.326300,536.668531
softmax,top30,7,10,42,0.123618,77.00,4.309540,30.869828,1429.626909,536.880906
softmax,top30,7,10,43,0.124673,76.96,4.309686,30.790292,1429.258320,536.073921
softmax,top30,7,10,44,0.119735,77.18,4.315043,30.790926,1429.375961,536.638910
softmax,top30,7,10,45,0.116089,77.19,4.304054,30.720079,1429.179326,537.056099
softmax,top30,7,10,46,0.115140,77.12,4.298615,30.714339,1429.428168,536.755164
softmax,top30,7,10,47,0.115628,77.18,4.297188,30.706167,1429.234529,537.140688
softmax,top30,7,10,48,0.112307,77.15,4.292439,30.729958,1428.707775,536.603038
softmax,top30,7,10,49,0.110235,77.16,4.286600,30.745731,1428.923243,536.454348
softmax,top30,7,10,50,0.108949,77.15,4.285110,30.783274,1428.612523,536.285154
softmax,top30,7,10,51,0.106250,77.16,4.287101,30.833213,1428.312026,536.586604
softmax,top30,7,10,52,0.106944,77.04,4.299560,30.824837,1427.520127,535.885962
softmax,top30,7,10,53,0.105644,77.13,4.292399,30.859257,1427.400552,535.426413
softmax,top30,7,10,54,0.103839,77.08,4.285706,30.807181,1426.880916,535.283381
softmax,top30,7,10,55,0.104340,77.07,4.277901,30.823616,1426.619989,535.538257
softmax,top30,7,10,56,0.102964,77.06,4.274325,30.847841,1426.582885,535.778947
softmax,top30,7,10,57,0.102167,76.99,4.277748,30.850917,1426.788467,535.767772
softmax,top30,7,10,58,0.101836,77.12,4.265560,30.869247,1427.239408,536.039014
softmax,top30,7,10,59,0.100468,77.11,4.272345,30.912023,1426.945783,535.868482
softmax,top30,7,10,60,0.100001,76.91,4.276993,30.912367,1427.264073,536.003756
softmax,top30,13,20,1,16.629478,46.78,4.704332,32.765287,1261.684594,617.219775
softmax,top30,13,20,2,14.116324,51.19,4.605167,31.155612,1308.312693,585.527796
softmax,top30,13,20,3,12.341835,53.08,4.563554,31.206771,1319.477418,581.362691
softmax,top30,13,20,4,11.146720,52.11,4.566138,30.880666,1330.693721,577.112005
softmax,top30,13,20,5,9.746513,57.78,4.521095,30.921057,1342.057017,575.374296
softmax,top30,13,20,6,8.699681,59.97,4.474208,30.808649,1345.328556,574.206029
softmax,top30,13,20,7,8.090886,62.41,4.433827,30.687544,1354.189579,573.906298
softmax,top30,13,20,8,7.611125,66.75,4.394975,30.290880,1360.435943,570.476722
softmax,top30,13,20,9,6.908852,69.29,4.394955,30.193862,1365.659323,568.299079
softmax,top30,13,20,10,6.454753,69.93,4.355563,30.013345,1374.362169,566.767793
softmax,top30,13,20,11,5.822945,70.97,4.392073,29.996864,1380.365564,563.178556
softmax,top30,13,20,12,5.245565,74.36,4.369012,29.817702,1386.091660,564.513187
softmax,top30,13,20,13,4.797463,75.83,4.386111,30.045377,1388.766862,564.631187
softmax,top30,13,20,14,4.424409,75.86,4.311480,29.950199,1393.135156,562.148958
softmax,top30,13,20,15,4.030247,75.95,4.342842,29.818177,1397.130868,559.041925
softmax,top30,13,20,16,3.770161,76.35,4.357826,29.742722,1402.084482,558.995029
softmax,top30,13,20,17,3.391783,76.82,4.333358,29.626528,1405.747148,558.436550
softmax,top30,13,20,18,3.186300,76.61,4.342216,29.650173,1408.224737,558.268583
softmax,top30,13,20,19,2.924028,76.60,4.350260,29.722437,1409.643118,556.912597
softmax,top30,13,20,20,2.780106,76.63,4.349046,29.625474,1413.125313,555.191643
softmax,top30,13,20,21,2.621607,76.84,4.360767,29.542976,1414.160262,552.474122
softmax,top30,13,20,22,2.438699,77.21,4.390592,29.603531,1415.574837,550.433226
softmax,top30,13,20,23,2.389222,77.12,4.405556,29.669536,1415.152205,549.091828
softmax,top30,13,20,24,2.326027,77.01,4.408588,29.631049,1417.881492,548.853409
softmax,top30,13,20,25,2.282482,77.12,4.426238,29.649806,1419.110964,546.762700
softmax,top30,13,20,26,2.221474,77.04,4.420392,29.636893,1418.221148,545.985120
softmax,top30,13,20,27,2.112158,77.15,4.420677,29.527120,1417.869821,543.668025
softmax,top30,13,20,28,2.085142,77.11,4.380695,29.513929,1418.249980,541.535024
softmax,top30,13,20,29,2.041314,77.07,4.393336,29.513268,1419.035243,539.999091
softmax,top30,13,20,30,1.997460,76.97,4.357621,29.259557,1418.311634,538.461200
softmax,top30,13,20,31,1.958616,77.08,4.364158,29.350854,1418.878113,537.111582
softmax,top30,13,20,32,1.949088,76.86,4.358922,29.235405,1417.776805,535.443279
softmax,top30,13,20,33,1.908009,77.15,4.364401,29.356791,1419.384883,535.233744
softmax,top30,13,20,34,1.867835,77.40,4.387043,29.321668,1418.100120,534.783670
softmax,top30,13,20,35,1.847416,77.01,4.373442,29.374718,1419.074943,535.432716
softmax,top30,13,20,36,1.808564,76.75,4.404408,29.367512,1420.667862,534.512222
softmax,top30,13,20,37,1.779177,76.73,4.399026,29.219635,1419.503205,531.864522
softmax,top30,13,20,38,1.762668,76.35,4.431393,29.249865,1417.593962,531.847787
softmax,top30,13,20,39,1.751798,76.39,4.426588,29.289706,1417.102222,530.399382
softmax,top30,13,20,40,1.745282,76.22,4.417169,29.281891,1416.722981,529.065676
softmax,top30,13,20,41,1.735162,76.53,4.420002,29.248476,1416.822258,528.710506
softmax,top30,13,20,42,1.728963,76.40,4.416023,29.260064,1416.976527,527.875069
softmax,top30,13,20,43,1.725122,76.28,4.419839,29.232814,1417.178685,527.907593
softmax,top30,13,20,44,1.717837,76.29,4.408143,29.220951,1416.650177,526.563206
softmax,top30,13,20,45,1.711070,76.41,4.412747,29.227520,1417.082029,527.151839
softmax,top30,13,20,46,1.706387,76.08,4.414556,29.220646,1417.660993,526.303436
softmax,top30,13,20,47,1.705061,76.20,4.410527,29.200111,1418.083931,526.177888
softmax,top30,13,20,48,1.703176,76.08,4.409560,29.120498,1417.746573,525.922585
softmax,top30,13,20,49,1.703856,76.03,4.397108,29.117784,1417.740294,525.566030
