mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
utility_only,non_symmetric,1.0,1.0,softmax,top50,2,10,14,0.693535,94.74,0.000000,23.363310,18.825307,41.595473
utility_only,non_symmetric,1.0,1.0,softmax,top50,2,10,15,0.691480,94.67,0.000000,23.320847,18.825307,41.651400
utility_only,non_symmetric,1.0,1.0,softmax,top50,2,10,16,0.690355,94.66,0.000000,23.072393,18.825307,41.659600
utility_only,non_symmetric,1.0,1.0,softmax,top50,2,10,17,0.693140,94.66,0.000000,22.925711,18.825307,41.634299
utility_only,non_symmetric,1.0,1.0,softmax,top50,2,10,18,0.688965,94.52,0.000000,22.690603,18.825307,41.547430
utility_only,non_symmetric,1.0,1.0,softmax,top50,2,10,19,0.686520,94.55,0.000000,22.470555,18.825307,41.481169
utility_only,non_symmetric,1.0,1.0,softmax,top50,2,10,20,0.686337,94.54,0.000000,22.113598,18.825307,41.279485
utility_only,non_symmetric,1.0,1.0,softmax,top50,2,10,21,0.686444,94.54,0.000000,21.874910,18.825307,41.167739
utility_only,non_symmetric,1.0,1.0,softmax,top50,2,10,22,0.687835,94.53,0.000000,21.586736,18.825307,41.001636
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,1,2.198802,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,2,1.897070,88.31,0.000000,18.210310,18.825307,37.072008
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,3,1.789483,91.74,0.000000,18.364291,18.825307,37.118784
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,4,1.723400,94.20,0.000000,18.781044,18.825307,36.914817
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,5,1.678825,94.95,0.000000,19.110870,18.825307,36.940692
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,6,1.634035,95.33,0.000000,18.732038,18.825307,37.384840
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,7,1.606392,95.41,0.000000,18.875542,18.825307,37.803086
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,8,1.578502,95.47,0.000000,19.248718,18.825307,37.976011
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,9,1.553108,95.39,0.000000,19.112006,18.825307,38.359108
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,10,1.526336,95.62,0.000000,19.191445,18.825307,38.760487
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,11,1.516901,95.73,0.000000,19.426792,18.825307,39.184096
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,12,1.496583,95.74,0.000000,19.735285,18.825307,39.163766
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,13,1.497618,95.68,0.000000,19.629300,18.825307,39.111456
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,14,1.487300,95.89,0.000000,20.018166,18.825307,39.265471
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,15,1.482425,95.92,0.000000,20.430609,18.825307,39.641506
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,16,1.469195,95.95,0.000000,19.899400,18.825307,39.301199
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,17,1.469020,95.93,0.000000,19.556597,18.825307,39.348760
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,18,1.465450,95.94,0.000000,19.171160,18.825307,39.226830
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,19,1.469138,95.83,0.000000,19.127886,18.825307,39.288994
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,20,1.464329,95.95,0.000000,18.999400,18.825307,39.233457
utility_only,non_symmetric,1.0,1.0,softmax,top50,4,20,21,1.464633,95.95,0.000000,18.990235,18.825307,39.244194
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,1,4.236682,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,2,3.747953,91.18,0.000000,18.038684,18.825307,36.719257
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,3,3.537542,93.31,0.000000,17.849308,18.825307,36.462251
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,4,3.400056,94.72,0.000000,18.265044,18.825307,36.931104
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,5,3.304483,94.98,0.000000,18.420177,18.825307,37.359008
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,6,3.238029,95.58,0.000000,18.458978,18.825307,37.411703
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,7,3.151926,95.91,0.000000,19.066038,18.825307,37.851899
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,8,3.092460,95.81,0.000000,19.365993,18.825307,37.721032
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,9,3.056151,95.86,0.000000,19.605230,18.825307,38.143869
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,10,3.018782,95.81,0.000000,20.079470,18.825307,38.472349
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,11,3.009406,95.73,0.000000,20.766668,18.825307,39.094110
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,12,2.997267,95.73,0.000000,20.630851,18.825307,39.419786
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,13,2.982631,95.85,0.000000,21.239056,18.825307,40.258430
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,14,2.977421,95.87,0.000000,20.953644,18.825307,40.156332
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,15,2.953515,95.76,0.000000,20.714668,18.825307,40.213715
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,16,2.946901,95.73,0.000000,20.932023,18.825307,40.421604
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,17,2.937107,95.56,0.000000,20.739720,18.825307,40.685549
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,18,2.938997,95.75,0.000000,20.267135,18.825307,40.445349
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,19,2.940283,95.66,0.000000,19.661470,18.825307,40.327871
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,20,2.932391,95.73,0.000000,19.144390,18.825307,39.990297
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,21,2.939924,95.83,0.000000,19.119006,18.825307,39.828073
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,22,2.948464,95.77,0.000000,19.225990,18.825307,40.231400
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,23,2.935331,95.82,0.000000,19.370547,18.825307,40.185548
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,24,2.931835,95.84,0.000000,19.265541,18.825307,40.181560
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,25,2.930911,95.83,0.000000,19.241505,18.825307,40.214359
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,26,2.933716,95.83,0.000000,19.281534,18.825307,40.242345
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,27,2.932561,95.83,0.000000,19.311753,18.825307,40.284321
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,28,2.927388,95.83,0.000000,19.263702,18.825307,40.281763
utility_only,non_symmetric,1.0,1.0,softmax,top50,8,40,29,2.932259,95.83,0.000000,19.306524,18.825307,40.307812
utility_only,non_symmetric,1.0,1.0,regret,top50,1,5,1,0.007274,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,regret,top50,2,10,1,0.019214,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,regret,top50,4,20,1,0.194379,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,regret,top50,4,20,2,0.068893,86.25,0.000000,18.935421,18.825307,36.914724
utility_only,non_symmetric,1.0,1.0,regret,top50,8,40,1,0.293296,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,regret,top50,8,40,2,0.153850,86.12,0.000000,18.713011,18.825307,36.699611
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,1,0.603043,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,2,0.515596,89.45,0.000000,18.828912,18.825307,37.257261
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,3,0.481698,90.85,0.000000,19.110949,18.825307,37.052099
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,4,0.462091,91.10,0.000000,19.114910,18.825307,37.614858
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,5,0.451106,93.08,0.000000,19.941608,18.825307,38.432620
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,6,0.440654,93.83,0.000000,20.002928,18.825307,39.150021
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,7,0.433414,93.73,0.000000,21.034626,18.825307,39.709868
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,8,0.428070,93.78,0.000000,21.400119,18.825307,40.115803
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,9,0.424987,93.57,0.000000,21.907042,18.825307,40.535123
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,10,0.420751,93.90,0.000000,22.001520,18.825307,40.702429
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,11,0.420427,94.17,0.000000,22.130495,18.825307,40.568690
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,12,0.417690,94.40,0.000000,22.740232,18.825307,41.171278
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,13,0.414586,94.45,0.000000,22.110193,18.825307,41.009844
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,14,0.413715,94.48,0.000000,22.139857,18.825307,41.122283
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,15,0.412303,94.52,0.000000,22.469382,18.825307,41.450398
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,16,0.410649,94.84,0.000000,22.275505,18.825307,41.129644
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,17,0.410766,94.89,0.000000,22.181857,18.825307,41.229686
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,18,0.410288,94.87,0.000000,22.229559,18.825307,41.305696
utility_only,non_symmetric,1.0,1.0,entropy,top50,1,5,19,0.409665,94.89,0.000000,22.190083,18.825307,41.263883
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,1,1.144195,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,2,0.996552,90.00,0.000000,18.719752,18.825307,37.279901
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,3,0.940460,91.59,0.000000,18.147399,18.825307,36.827928
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,4,0.913393,92.50,0.000000,18.724250,18.825307,37.130175
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,5,0.892515,92.75,0.000000,19.028604,18.825307,37.756239
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,6,0.877429,92.88,0.000000,19.141779,18.825307,38.536865
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,7,0.859847,93.37,0.000000,18.941956,18.825307,38.610039
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,8,0.847786,93.84,0.000000,18.836932,18.825307,38.803522
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,9,0.840749,94.05,0.000000,19.243837,18.825307,38.784317
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,10,0.832684,94.13,0.000000,19.586237,18.825307,39.120014
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,11,0.828827,93.98,0.000000,19.842304,18.825307,39.454942
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,12,0.825483,93.94,0.000000,20.631753,18.825307,40.187500
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,13,0.819223,94.28,0.000000,21.480342,18.825307,41.053274
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,14,0.812406,94.30,0.000000,21.747167,18.825307,41.196368
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,15,0.809040,94.15,0.000000,21.695401,18.825307,41.018549
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,16,0.808289,94.22,0.000000,21.762025,18.825307,40.898106
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,17,0.810075,94.34,0.000000,20.961028,18.825307,40.288701
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,18,0.805961,94.38,0.000000,20.779586,18.825307,39.981254
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,19,0.804915,94.68,0.000000,19.983197,18.825307,39.463454
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,20,0.801516,94.73,0.000000,19.147545,18.825307,38.987668
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,21,0.800288,94.74,0.000000,18.935714,18.825307,38.878495
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,22,0.799693,94.71,0.000000,18.964964,18.825307,38.970104
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,23,0.799058,94.71,0.000000,18.862769,18.825307,38.847671
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,24,0.799782,94.84,0.000000,18.857837,18.825307,38.822190
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,25,0.798831,94.79,0.000000,18.912074,18.825307,38.852347
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,26,0.798733,94.78,0.000000,18.918399,18.825307,38.839394
utility_only,non_symmetric,1.0,1.0,entropy,top50,2,10,27,0.798848,94.79,0.000000,18.804992,18.825307,38.696547
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,1,2.450050,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,2,2.145727,88.34,0.000000,18.413698,18.825307,37.106524
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,3,2.033025,92.10,0.000000,18.433321,18.825307,37.138298
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,4,1.963840,93.89,0.000000,18.453560,18.825307,37.435048
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,5,1.933436,94.67,0.000000,19.063213,18.825307,37.895217
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,6,1.896625,95.02,0.000000,19.368985,18.825307,38.430589
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,7,1.846954,95.63,0.000000,19.342598,18.825307,38.702158
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,8,1.812018,95.47,0.000000,19.454175,18.825307,39.072717
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,9,1.800474,95.50,0.000000,19.877791,18.825307,39.340206
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,10,1.783948,95.66,0.000000,19.427304,18.825307,39.047110
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,11,1.776287,95.72,0.000000,19.730404,18.825307,39.590781
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,12,1.753595,95.96,0.000000,19.853734,18.825307,39.325603
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,13,1.741548,95.91,0.000000,19.713420,18.825307,39.344307
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,14,1.731082,95.91,0.000000,20.370446,18.825307,39.363794
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,15,1.721606,95.92,0.000000,20.443006,18.825307,39.450332
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,16,1.705569,95.92,0.000000,20.950909,18.825307,39.906615
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,17,1.707604,95.92,0.000000,20.311831,18.825307,39.669128
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,18,1.703204,95.95,0.000000,19.711806,18.825307,39.192500
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,19,1.701812,95.95,0.000000,18.610790,18.825307,38.828274
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,20,1.700732,95.93,0.000000,18.160342,18.825307,38.756765
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,21,1.700584,95.97,0.000000,17.789125,18.825307,38.763788
utility_only,non_symmetric,1.0,1.0,entropy,top50,4,20,22,1.702426,95.97,0.000000,17.825135,18.825307,38.781546
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,1,4.730821,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,2,4.243846,90.83,0.000000,18.123832,18.825307,37.063579
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,3,4.016352,93.79,0.000000,17.739726,18.825307,36.593842
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,4,3.884209,94.91,0.000000,18.685006,18.825307,37.322291
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,5,3.800332,95.39,0.000000,18.899917,18.825307,37.722305
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,6,3.726372,95.77,0.000000,19.183473,18.825307,37.851535
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,7,3.638869,95.71,0.000000,19.556824,18.825307,37.736541
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,8,3.571098,95.76,0.000000,20.145152,18.825307,38.036728
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,9,3.548730,95.79,0.000000,20.273831,18.825307,38.056970
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,10,3.512215,95.77,0.000000,20.494362,18.825307,38.474794
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,11,3.478769,95.87,0.000000,20.300437,18.825307,38.461210
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,12,3.472126,95.85,0.000000,20.701128,18.825307,39.263627
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,13,3.445109,95.91,0.000000,21.174942,18.825307,40.148441
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,14,3.435676,95.84,0.000000,20.954902,18.825307,40.184404
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,15,3.442870,95.66,0.000000,20.845280,18.825307,40.164224
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,16,3.438415,95.72,0.000000,20.101331,18.825307,40.077929
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,17,3.446344,95.53,0.000000,19.805311,18.825307,39.963012
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,18,3.446737,95.67,0.000000,19.682549,18.825307,40.173327
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,19,3.448370,95.53,0.000000,19.069901,18.825307,39.918244
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,20,3.423233,95.59,0.000000,19.043759,18.825307,39.994245
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,21,3.411161,95.65,0.000000,18.778456,18.825307,39.851843
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,22,3.415552,95.62,0.000000,18.825196,18.825307,39.918079
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,23,3.415865,95.71,0.000000,18.839755,18.825307,40.003071
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,24,3.410493,95.66,0.000000,18.893616,18.825307,40.096043
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,25,3.417604,95.56,0.000000,18.743784,18.825307,39.995490
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,26,3.410664,95.67,0.000000,18.668863,18.825307,39.921047
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,27,3.410590,95.65,0.000000,18.745347,18.825307,39.994242
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,28,3.399692,95.67,0.000000,18.674479,18.825307,39.941569
utility_only,non_symmetric,1.0,1.0,entropy,top50,8,40,29,3.396240,95.67,0.000000,18.770408,18.825307,40.012293
utility_only,symmetric,1.0,1.0,binary,top50,1,5,1,0.101000,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,binary,top50,2,10,1,0.227000,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,binary,top50,4,20,1,0.693000,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,binary,top50,4,20,2,0.493000,86.10,0.000000,18.799500,18.825307,36.430661
utility_only,symmetric,1.0,1.0,binary,top50,4,20,3,0.445000,86.63,0.000000,18.711510,18.825307,36.632102
utility_only,symmetric,1.0,1.0,binary,top50,8,40,1,1.343000,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,binary,top50,8,40,2,0.908000,86.60,0.000000,18.745806,18.825307,36.257991
utility_only,symmetric,1.0,1.0,binary,top50,8,40,3,0.867000,86.81,0.000000,18.624966,18.825307,36.372694
utility_only,symmetric,1.0,1.0,margin,top50,1,5,1,0.627575,82.25,0.000000,19.114517,18.825307,36.828651
utility_only,symmetric,1.0,1.0,margin,top50,1,5,2,0.424636,89.06,0.000000,18.786296,18.825307,37.003192
utility_only,symmetric,1.0,1.0,margin,top50,1,5,3,0.333841,91.11,0.000000,18.926063,18.825307,37.147450
utility_only,symmetric,1.0,1.0,margin,top50,1,5,4,0.273627,92.39,0.000000,19.289543,18.825307,37.356722
utility_only,symmetric,1.0,1.0,margin,top50,1,5,5,0.235255,93.35,0.000000,19.318968,18.825307,37.750524
utility_only,symmetric,1.0,1.0,margin,top50,1,5,6,0.204788,93.62,0.000000,19.803741,18.825307,38.700822
utility_only,symmetric,1.0,1.0,margin,top50,1,5,7,0.184387,93.60,0.000000,20.169531,18.825307,39.302742
utility_only,symmetric,1.0,1.0,margin,top50,1,5,8,0.172052,93.78,0.000000,20.530737,18.825307,39.758299
utility_only,symmetric,1.0,1.0,margin,top50,1,5,9,0.155507,93.91,0.000000,20.450930,18.825307,39.986587
utility_only,symmetric,1.0,1.0,margin,top50,1,5,10,0.144161,94.33,0.000000,20.448243,18.825307,39.909914
utility_only,symmetric,1.0,1.0,margin,top50,1,5,11,0.134954,94.34,0.000000,20.231383,18.825307,40.103749
utility_only,symmetric,1.0,1.0,margin,top50,1,5,12,0.129396,94.50,0.000000,20.291942,18.825307,39.966257
utility_only,symmetric,1.0,1.0,margin,top50,1,5,13,0.125992,94.63,0.000000,20.200253,18.825307,39.943989
utility_only,symmetric,1.0,1.0,margin,top50,1,5,14,0.123860,94.64,0.000000,20.128539,18.825307,39.965428
utility_only,symmetric,1.0,1.0,margin,top50,1,5,15,0.121614,94.80,0.000000,20.130690,18.825307,39.858311
utility_only,symmetric,1.0,1.0,margin,top50,1,5,16,0.118997,94.84,0.000000,19.878202,18.825307,39.708688
utility_only,symmetric,1.0,1.0,margin,top50,1,5,17,0.117152,94.83,0.000000,19.776391,18.825307,39.731555
utility_only,symmetric,1.0,1.0,margin,top50,1,5,18,0.114919,94.80,0.000000,19.766050,18.825307,39.751048
utility_only,symmetric,1.0,1.0,margin,top50,1,5,19,0.119074,94.84,0.000000,19.761344,18.825307,39.930039
utility_only,symmetric,1.0,1.0,margin,top50,1,5,20,0.116884,94.88,0.000000,19.862809,18.825307,40.127230
utility_only,symmetric,1.0,1.0,margin,top50,1,5,21,0.118436,94.88,0.000000,20.109904,18.825307,40.210333
utility_only,symmetric,1.0,1.0,margin,top50,1,5,22,0.121220,94.72,0.000000,20.269636,18.825307,40.437691
utility_only,symmetric,1.0,1.0,margin,top50,1,5,23,0.109126,94.93,0.000000,20.411192,18.825307,40.581951
utility_only,symmetric,1.0,1.0,margin,top50,1,5,24,0.106804,94.92,0.000000,20.502590,18.825307,41.078768
utility_only,symmetric,1.0,1.0,margin,top50,1,5,25,0.106442,94.95,0.000000,20.364141,18.825307,40.930063
utility_only,symmetric,1.0,1.0,margin,top50,1,5,26,0.105376,94.97,0.000000,20.250654,18.825307,40.722043
utility_only,symmetric,1.0,1.0,margin,top50,1,5,27,0.104027,94.96,0.000000,20.218005,18.825307,40.954041
utility_only,symmetric,1.0,1.0,margin,top50,1,5,28,0.104029,94.96,0.000000,20.220903,18.825307,40.947205
utility_only,symmetric,1.0,1.0,margin,top50,1,5,29,0.104027,94.96,0.000000,20.326780,18.825307,40.944172
utility_only,symmetric,1.0,1.0,margin,top50,1,5,30,0.104027,94.96,0.000000,20.224969,18.825307,40.986629
utility_only,symmetric,1.0,1.0,margin,top50,1,5,31,0.104027,94.96,0.000000,20.252400,18.825307,41.012810
utility_only,symmetric,1.0,1.0,margin,top50,1,5,32,0.104027,94.96,0.000000,20.166837,18.825307,41.015726
utility_only,symmetric,1.0,1.0,margin,top50,1,5,33,0.104027,94.96,0.000000,20.233080,18.825307,40.981852
utility_only,symmetric,1.0,1.0,margin,top50,1,5,34,0.104027,94.96,0.000000,20.197303,18.825307,40.922933
utility_only,symmetric,1.0,1.0,margin,top50,1,5,35,0.104027,94.96,0.000000,20.140270,18.825307,40.954587
utility_only,symmetric,1.0,1.0,margin,top50,1,5,36,0.104027,94.96,0.000000,20.109422,18.825307,40.931604
utility_only,symmetric,1.0,1.0,margin,top50,1,5,37,0.104027,94.96,0.000000,20.015594,18.825307,40.867781
utility_only,symmetric,1.0,1.0,margin,top50,1,5,38,0.104027,94.96,0.000000,20.032078,18.825307,40.901272
utility_only,symmetric,1.0,1.0,margin,top50,1,5,39,0.104027,94.96,0.000000,20.073618,18.825307,40.847920
utility_only,symmetric,1.0,1.0,margin,top50,1,5,40,0.104027,94.96,0.000000,20.030149,18.825307,40.803493
utility_only,symmetric,1.0,1.0,margin,top50,1,5,41,0.104027,94.96,0.000000,20.116655,18.825307,40.833394
utility_only,symmetric,1.0,1.0,margin,top50,1,5,42,0.104027,94.96,0.000000,20.118344,18.825307,40.869426
utility_only,symmetric,1.0,1.0,margin,top50,1,5,43,0.104028,94.96,0.000000,20.122975,18.825307,40.852172
utility_only,symmetric,1.0,1.0,margin,top50,1,5,44,0.104027,94.96,0.000000,20.142118,18.825307,40.852380
utility_only,symmetric,1.0,1.0,margin,top50,1,5,45,0.104027,94.96,0.000000,20.057966,18.825307,40.834610
utility_only,symmetric,1.0,1.0,margin,top50,1,5,46,0.104027,94.96,0.000000,20.265494,18.825307,40.865722
utility_only,symmetric,1.0,1.0,margin,top50,1,5,47,0.104076,94.96,0.000000,20.228931,18.825307,40.853435
utility_only,symmetric,1.0,1.0,margin,top50,1,5,48,0.104343,94.96,0.000000,20.159316,18.825307,40.833315
utility_only,symmetric,1.0,1.0,margin,top50,1,5,49,0.104498,94.96,0.000000,20.173440,18.825307,40.887697
utility_only,symmetric,1.0,1.0,margin,top50,1,5,50,0.104651,94.97,0.000000,20.165524,18.825307,40.835160
utility_only,symmetric,1.0,1.0,margin,top50,1,5,51,0.104367,94.96,0.000000,20.279142,18.825307,40.895874
utility_only,symmetric,1.0,1.0,margin,top50,1,5,52,0.104495,94.96,0.000000,20.348595,18.825307,40.922135
utility_only,symmetric,1.0,1.0,margin,top50,1,5,53,0.104180,94.96,0.000000,20.394275,18.825307,40.936630
utility_only,symmetric,1.0,1.0,margin,top50,1,5,54,0.104135,94.96,0.000000,20.334040,18.825307,40.905209
utility_only,symmetric,1.0,1.0,margin,top50,1,5,55,0.104043,94.96,0.000000,20.367587,18.825307,40.909015
utility_only,symmetric,1.0,1.0,margin,top50,1,5,56,0.104261,94.96,0.000000,20.435081,18.825307,40.932307
utility_only,symmetric,1.0,1.0,margin,top50,1,5,57,0.104168,94.96,0.000000,20.391514,18.825307,41.016911
