mode,sampling_mode,chance_temperature,utility_temperature,fitness_type,stop_mode,n_decision_rules,n_decision_rules_pct,generation,mean_fitness,mean_accuracy,mean_error_chance,mean_error_utility,mean_entropy_norm,mean_util_dev
both,non_symmetric,1.0,1.0,entropy,top50,8,40,2,10.910618,52.15,1.635840,19.136949,8.957812,37.041571
both,non_symmetric,1.0,1.0,entropy,top50,8,40,3,10.739988,54.27,1.711583,19.940957,6.702568,38.099451
both,non_symmetric,1.0,1.0,entropy,top50,8,40,4,10.206873,56.57,1.786864,20.293580,4.996821,38.408020
both,non_symmetric,1.0,1.0,entropy,top50,8,40,5,10.202718,60.19,1.830621,20.665890,3.618133,38.772507
both,non_symmetric,1.0,1.0,entropy,top50,8,40,6,9.316981,65.81,1.903857,21.360055,2.619065,39.331601
both,non_symmetric,1.0,1.0,entropy,top50,8,40,7,8.941243,71.89,1.924809,21.299144,1.893243,39.705466
both,non_symmetric,1.0,1.0,entropy,top50,8,40,8,7.904537,78.35,1.952711,21.652977,1.386404,40.113587
both,non_symmetric,1.0,1.0,entropy,top50,8,40,9,7.434851,82.39,1.977613,22.262116,0.966879,40.550273
both,non_symmetric,1.0,1.0,entropy,top50,8,40,10,7.300801,85.57,1.998193,22.148655,0.727165,41.015287
both,non_symmetric,1.0,1.0,entropy,top50,8,40,11,6.734103,88.63,2.001234,22.710332,0.528840,41.168740
both,non_symmetric,1.0,1.0,entropy,top50,8,40,12,6.408241,90.52,2.026725,23.155840,0.368649,41.650121
both,non_symmetric,1.0,1.0,entropy,top50,8,40,13,6.225655,91.91,2.020819,23.320431,0.261231,41.675349
both,non_symmetric,1.0,1.0,entropy,top50,8,40,14,6.038647,93.16,1.996049,23.745740,0.190163,42.057166
both,non_symmetric,1.0,1.0,entropy,top50,8,40,15,5.956735,94.41,2.029071,23.647081,0.137151,42.012375
both,non_symmetric,1.0,1.0,entropy,top50,8,40,16,5.799589,95.08,2.063983,23.348473,0.094102,41.935085
both,non_symmetric,1.0,1.0,entropy,top50,8,40,17,5.777682,95.49,2.042603,23.387555,0.080978,42.059561
both,non_symmetric,1.0,1.0,entropy,top50,8,40,18,5.702347,95.76,2.045672,23.417656,0.078750,42.109665
both,non_symmetric,1.0,1.0,entropy,top50,8,40,19,5.743333,95.78,2.044685,23.377912,0.075857,42.094430
both,non_symmetric,1.0,1.0,entropy,top50,8,40,20,5.689236,95.86,2.053275,23.225201,0.072496,42.081652
both,symmetric,1.0,1.0,binary,top50,1,5,1,0.507000,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,binary,top50,1,5,2,0.420500,50.40,1.579496,19.167122,10.016034,37.345039
both,symmetric,1.0,1.0,binary,top50,2,10,1,0.999000,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,binary,top50,2,10,2,0.836500,51.30,1.618088,19.397106,8.945498,37.330823
both,symmetric,1.0,1.0,binary,top50,2,10,3,0.752500,52.08,1.690742,19.957060,7.183203,37.950438
both,symmetric,1.0,1.0,binary,top50,2,10,4,0.708000,52.65,1.755761,20.613881,5.776697,38.659431
both,symmetric,1.0,1.0,binary,top50,2,10,5,0.652500,54.14,1.785274,20.817795,4.923889,39.050236
both,symmetric,1.0,1.0,binary,top50,2,10,6,0.638500,54.85,1.794166,20.872265,4.721135,39.080513
both,symmetric,1.0,1.0,binary,top50,2,10,7,0.637000,55.96,1.800587,20.918842,4.572775,39.077245
both,symmetric,1.0,1.0,binary,top50,2,10,8,0.616500,57.04,1.798191,21.019252,4.487347,39.159185
both,symmetric,1.0,1.0,binary,top50,4,20,1,2.006500,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,binary,top50,4,20,2,1.759500,51.48,1.627758,19.380027,8.972564,37.533588
both,symmetric,1.0,1.0,binary,top50,4,20,3,1.537500,53.63,1.719810,20.110270,6.756920,38.337314
both,symmetric,1.0,1.0,binary,top50,4,20,4,1.408500,55.11,1.794581,20.903488,4.912477,38.916240
both,symmetric,1.0,1.0,binary,top50,4,20,5,1.287000,57.39,1.857490,21.459936,3.665998,39.082154
both,symmetric,1.0,1.0,binary,top50,4,20,6,1.160500,61.65,1.889447,21.819001,2.604551,39.521517
both,symmetric,1.0,1.0,binary,top50,4,20,7,0.987500,67.19,1.930509,22.157089,1.905544,40.043334
both,symmetric,1.0,1.0,binary,top50,4,20,8,0.854000,71.97,1.943264,22.288574,1.446425,40.391291
both,symmetric,1.0,1.0,binary,top50,4,20,9,0.684500,76.76,1.945115,22.418926,1.175575,40.731234
both,symmetric,1.0,1.0,binary,top50,4,20,10,0.637000,77.81,1.952154,22.360670,1.103624,40.616587
both,symmetric,1.0,1.0,binary,top50,8,40,1,4.009500,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,binary,top50,8,40,2,3.578500,52.38,1.636757,19.341822,8.971548,37.288207
both,symmetric,1.0,1.0,binary,top50,8,40,3,3.421000,53.89,1.719044,20.121603,6.750753,38.329817
both,symmetric,1.0,1.0,binary,top50,8,40,4,3.086500,56.94,1.796490,20.804840,4.961515,39.268880
both,symmetric,1.0,1.0,binary,top50,8,40,5,2.942000,59.65,1.866369,21.310287,3.591271,39.912904
both,symmetric,1.0,1.0,binary,top50,8,40,6,2.651500,64.17,1.905143,21.903154,2.622108,40.350924
both,symmetric,1.0,1.0,binary,top50,8,40,7,2.374000,69.62,1.942902,22.237661,1.903203,40.657372
both,symmetric,1.0,1.0,binary,top50,8,40,8,1.970500,74.97,1.960302,22.522054,1.373765,41.078804
both,symmetric,1.0,1.0,binary,top50,8,40,9,1.467000,81.34,1.986378,22.694027,0.970757,41.209930
both,symmetric,1.0,1.0,binary,top50,8,40,10,1.100500,85.27,2.007142,22.699552,0.681599,41.274345
both,symmetric,1.0,1.0,binary,top50,8,40,11,0.832500,88.22,2.025487,22.741138,0.497459,41.435921
both,symmetric,1.0,1.0,binary,top50,8,40,12,0.646000,89.73,2.029692,22.987840,0.413573,41.294446
both,symmetric,1.0,1.0,binary,top50,8,40,13,0.608500,90.05,2.028502,22.989757,0.385707,41.055977
both,symmetric,1.0,1.0,margin,top50,1,5,1,1.945702,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,margin,top50,1,5,2,1.324300,51.25,1.610433,19.496392,9.033502,37.723912
both,symmetric,1.0,1.0,margin,top50,1,5,3,1.170489,52.13,1.718453,20.346156,6.788874,38.225407
both,symmetric,1.0,1.0,margin,top50,1,5,4,1.129928,52.88,1.765924,20.834225,5.705461,38.874811
both,symmetric,1.0,1.0,margin,top50,1,5,5,1.121381,53.40,1.789305,21.087854,5.215735,38.901239
both,symmetric,1.0,1.0,margin,top50,1,5,6,1.064018,55.19,1.815393,21.233267,4.776536,39.225706
both,symmetric,1.0,1.0,margin,top50,2,10,1,3.828021,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,margin,top50,2,10,2,3.103263,50.98,1.628269,19.444816,8.982225,37.439874
both,symmetric,1.0,1.0,margin,top50,2,10,3,2.671135,52.52,1.706566,20.220237,6.719869,38.186221
both,symmetric,1.0,1.0,margin,top50,2,10,4,2.633779,53.08,1.769256,21.013661,5.004415,38.984897
both,symmetric,1.0,1.0,margin,top50,2,10,5,2.333487,55.23,1.824749,21.463796,3.625687,39.486367
both,symmetric,1.0,1.0,margin,top50,2,10,6,2.177621,58.21,1.873436,21.925497,2.795938,39.996187
both,symmetric,1.0,1.0,margin,top50,2,10,7,2.028433,62.22,1.895518,21.996873,2.286357,40.449896
both,symmetric,1.0,1.0,margin,top50,2,10,8,1.898851,66.57,1.930745,22.081654,1.828556,40.913931
both,symmetric,1.0,1.0,margin,top50,2,10,9,1.930606,71.22,1.948504,22.222313,1.499711,41.027860
both,symmetric,1.0,1.0,margin,top50,2,10,10,1.767003,74.80,1.950956,22.302740,1.318926,41.401637
both,symmetric,1.0,1.0,margin,top50,2,10,11,1.676246,77.73,1.941958,22.277661,1.134189,41.356414
both,symmetric,1.0,1.0,margin,top50,2,10,12,1.627190,80.05,1.946460,22.401091,1.024404,41.552270
both,symmetric,1.0,1.0,margin,top50,2,10,13,1.672002,82.17,1.942638,22.481976,0.945997,41.596661
both,symmetric,1.0,1.0,margin,top50,2,10,14,1.632670,83.33,1.932111,22.510594,0.880867,41.675119
both,symmetric,1.0,1.0,margin,top50,2,10,15,1.667484,84.01,1.948045,22.706062,0.839060,41.759589
both,symmetric,1.0,1.0,margin,top50,2,10,16,1.655428,85.33,1.919486,22.469567,0.804185,41.706370
both,symmetric,1.0,1.0,margin,top50,2,10,17,1.787932,86.32,1.923877,22.730053,0.791274,41.889701
both,symmetric,1.0,1.0,margin,top50,2,10,18,1.640753,87.22,1.909380,22.632164,0.768213,41.856183
both,symmetric,1.0,1.0,margin,top50,2,10,19,1.646644,87.53,1.927795,22.592659,0.757042,42.004286
both,symmetric,1.0,1.0,margin,top50,2,10,20,1.568922,87.91,1.939717,22.622000,0.745898,41.832417
both,symmetric,1.0,1.0,margin,top50,2,10,21,1.534200,88.20,1.940557,22.558886,0.736377,42.068545
both,symmetric,1.0,1.0,margin,top50,4,20,1,7.602999,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,margin,top50,4,20,2,6.464373,51.53,1.627025,19.115181,9.026024,37.098740
both,symmetric,1.0,1.0,margin,top50,4,20,3,6.127618,53.23,1.723879,20.093373,6.777555,38.268324
both,symmetric,1.0,1.0,margin,top50,4,20,4,6.005967,55.39,1.791574,20.680938,5.020903,38.883563
both,symmetric,1.0,1.0,margin,top50,4,20,5,5.708078,58.02,1.845338,21.360098,3.640525,39.621962
both,symmetric,1.0,1.0,margin,top50,4,20,6,5.121999,62.19,1.882652,21.975131,2.618884,39.902796
both,symmetric,1.0,1.0,margin,top50,4,20,7,4.965439,67.28,1.916969,22.193292,1.907283,40.271443
both,symmetric,1.0,1.0,margin,top50,4,20,8,4.173500,73.04,1.941924,22.659256,1.365279,40.858827
both,symmetric,1.0,1.0,margin,top50,4,20,9,4.179763,78.73,1.963325,22.795569,0.975937,41.221005
both,symmetric,1.0,1.0,margin,top50,4,20,10,3.928650,82.50,1.981770,23.063668,0.705561,41.454994
both,symmetric,1.0,1.0,margin,top50,4,20,11,3.669790,86.00,1.990579,22.857472,0.503031,41.757817
both,symmetric,1.0,1.0,margin,top50,4,20,12,3.485643,88.74,1.996068,22.707410,0.353948,41.688271
both,symmetric,1.0,1.0,margin,top50,4,20,13,3.316028,90.15,2.008147,22.523736,0.265896,41.909028
both,symmetric,1.0,1.0,margin,top50,4,20,14,3.291760,91.38,2.001003,22.657441,0.190664,41.888615
both,symmetric,1.0,1.0,margin,top50,4,20,15,3.420811,92.71,1.997897,22.649191,0.145314,42.073689
both,symmetric,1.0,1.0,margin,top50,4,20,16,3.295291,94.26,2.032945,22.829805,0.101928,42.114377
both,symmetric,1.0,1.0,margin,top50,4,20,17,3.317196,95.17,2.063998,22.900071,0.074275,42.038546
both,symmetric,1.0,1.0,margin,top50,4,20,18,3.286599,95.72,2.062982,23.066004,0.058583,42.199230
both,symmetric,1.0,1.0,margin,top50,4,20,19,3.406354,96.23,2.099923,22.991268,0.042027,42.255704
both,symmetric,1.0,1.0,margin,top50,4,20,20,3.311439,96.70,2.089331,22.763694,0.029132,42.433837
both,symmetric,1.0,1.0,margin,top50,4,20,21,3.270805,96.91,2.086193,22.683097,0.022614,42.488735
both,symmetric,1.0,1.0,margin,top50,8,40,1,15.138344,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,margin,top50,8,40,2,13.669751,51.96,1.638163,19.055852,8.988030,37.000358
both,symmetric,1.0,1.0,margin,top50,8,40,3,12.607420,54.07,1.724500,19.743587,6.702246,37.822409
both,symmetric,1.0,1.0,margin,top50,8,40,4,12.234382,56.66,1.806601,20.608407,4.953821,38.493821
both,symmetric,1.0,1.0,margin,top50,8,40,5,11.776368,61.06,1.868506,21.015181,3.639819,38.672333
both,symmetric,1.0,1.0,margin,top50,8,40,6,11.049813,67.21,1.915492,21.467509,2.594656,39.157674
both,symmetric,1.0,1.0,margin,top50,8,40,7,10.461709,73.20,1.955674,22.055963,1.871959,39.593586
both,symmetric,1.0,1.0,margin,top50,8,40,8,9.467060,78.49,1.982623,22.317553,1.376915,39.928903
both,symmetric,1.0,1.0,margin,top50,8,40,9,9.421524,82.45,2.006434,22.786167,0.967956,40.632421
both,symmetric,1.0,1.0,margin,top50,8,40,10,8.338158,86.54,2.011285,22.718460,0.704221,41.134256
both,symmetric,1.0,1.0,margin,top50,8,40,11,8.175884,88.47,2.030541,23.061023,0.510475,41.558838
both,symmetric,1.0,1.0,margin,top50,8,40,12,7.780500,90.63,2.029676,23.180187,0.365537,41.614862
both,symmetric,1.0,1.0,margin,top50,8,40,13,7.801947,91.71,2.027106,23.291012,0.264863,41.965836
both,symmetric,1.0,1.0,margin,top50,8,40,14,7.602097,92.82,2.061079,23.349475,0.197118,42.106803
both,symmetric,1.0,1.0,margin,top50,8,40,15,7.342114,93.92,2.057349,23.362840,0.139531,42.352474
both,symmetric,1.0,1.0,margin,top50,8,40,16,7.530932,94.82,2.062240,23.252035,0.101949,42.396094
both,symmetric,1.0,1.0,margin,top50,8,40,17,7.340190,95.82,2.074883,23.005011,0.070882,42.482442
both,symmetric,1.0,1.0,margin,top50,8,40,18,7.326850,96.85,2.081174,23.221283,0.052283,42.636418
both,symmetric,1.0,1.0,margin,top50,8,40,19,7.320316,97.41,2.077146,22.987211,0.038989,42.705254
both,symmetric,1.0,1.0,margin,top50,8,40,20,7.237091,97.84,2.081158,22.812084,0.028945,42.703274
both,symmetric,1.0,1.0,margin,top50,8,40,21,7.165522,98.18,2.079705,22.956107,0.020739,42.822562
both,symmetric,1.0,1.0,margin,top50,8,40,22,7.165374,98.24,2.075191,22.996535,0.020868,42.835541
both,symmetric,1.0,1.0,softmax,top50,1,5,1,1.571206,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,softmax,top50,1,5,2,1.100845,51.25,1.617633,19.209133,8.960932,37.487631
both,symmetric,1.0,1.0,softmax,top50,1,5,3,0.898805,52.23,1.708216,20.391364,6.728580,38.245276
both,symmetric,1.0,1.0,softmax,top50,1,5,4,0.886356,53.22,1.802569,21.270947,4.906555,39.484218
both,symmetric,1.0,1.0,softmax,top50,1,5,5,0.783548,54.80,1.859504,21.998371,3.676944,40.169110
both,symmetric,1.0,1.0,softmax,top50,1,5,6,0.790629,56.71,1.885672,22.342716,3.044687,40.474286
both,symmetric,1.0,1.0,softmax,top50,1,5,7,0.722061,57.45,1.882955,22.307863,2.902212,40.548727
both,symmetric,1.0,1.0,softmax,top50,2,10,1,3.085418,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,softmax,top50,2,10,2,2.424833,50.86,1.635686,19.314642,8.942950,37.341461
both,symmetric,1.0,1.0,softmax,top50,2,10,3,2.218252,52.19,1.722602,20.334989,6.750983,38.369634
both,symmetric,1.0,1.0,softmax,top50,2,10,4,1.986040,53.48,1.800038,21.034662,4.986416,39.275796
both,symmetric,1.0,1.0,softmax,top50,2,10,5,1.981166,55.48,1.851474,21.662732,3.629285,39.883115
both,symmetric,1.0,1.0,softmax,top50,2,10,6,1.822703,58.93,1.889540,22.143137,2.675513,40.701173
both,symmetric,1.0,1.0,softmax,top50,2,10,7,1.664689,64.08,1.929315,22.415101,1.908977,41.160758
both,symmetric,1.0,1.0,softmax,top50,2,10,8,1.420220,69.85,1.954072,22.695577,1.419352,41.590155
both,symmetric,1.0,1.0,softmax,top50,2,10,9,1.347490,75.40,1.971069,22.673526,1.007922,41.859416
both,symmetric,1.0,1.0,softmax,top50,2,10,10,1.190738,80.01,1.972337,22.607315,0.748848,42.182820
both,symmetric,1.0,1.0,softmax,top50,2,10,11,1.229652,83.82,1.986197,22.675592,0.533055,42.528173
both,symmetric,1.0,1.0,softmax,top50,2,10,12,1.137004,86.37,1.975851,22.724110,0.401237,42.520850
both,symmetric,1.0,1.0,softmax,top50,2,10,13,1.153147,86.77,1.981220,22.568973,0.375322,42.524855
both,symmetric,1.0,1.0,softmax,top50,2,10,14,1.108487,86.94,1.980588,22.662599,0.359041,42.557063
both,symmetric,1.0,1.0,softmax,top50,2,10,15,1.123018,87.23,1.982142,22.766060,0.342318,42.436091
both,symmetric,1.0,1.0,softmax,top50,4,20,1,6.118241,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,softmax,top50,4,20,2,5.521772,51.16,1.631957,19.136880,8.971819,37.256300
both,symmetric,1.0,1.0,softmax,top50,4,20,3,4.888076,53.43,1.706186,20.089186,6.741458,37.945089
both,symmetric,1.0,1.0,softmax,top50,4,20,4,4.604650,55.23,1.798065,20.774746,4.924236,38.349242
both,symmetric,1.0,1.0,softmax,top50,4,20,5,4.072324,59.01,1.852508,21.556420,3.606812,38.926797
both,symmetric,1.0,1.0,softmax,top50,4,20,6,3.730841,63.15,1.889433,21.880097,2.568185,39.803208
both,symmetric,1.0,1.0,softmax,top50,4,20,7,3.709989,68.74,1.928524,22.361142,1.868588,40.438879
both,symmetric,1.0,1.0,softmax,top50,4,20,8,3.285568,73.95,1.948831,22.781305,1.320857,40.885381
both,symmetric,1.0,1.0,softmax,top50,4,20,9,2.913915,79.41,1.964606,22.881057,0.959509,41.532270
both,symmetric,1.0,1.0,softmax,top50,4,20,10,2.785713,83.12,1.963873,22.782269,0.704545,41.617161
both,symmetric,1.0,1.0,softmax,top50,4,20,11,2.585605,86.30,1.976065,22.709538,0.479833,41.883808
both,symmetric,1.0,1.0,softmax,top50,4,20,12,2.429674,88.93,1.974252,22.783379,0.359217,42.214710
both,symmetric,1.0,1.0,softmax,top50,4,20,13,2.398218,90.39,1.978243,22.787469,0.261713,42.377954
both,symmetric,1.0,1.0,softmax,top50,4,20,14,2.372932,91.60,1.968659,22.795675,0.205405,42.626792
both,symmetric,1.0,1.0,softmax,top50,4,20,15,2.357915,92.16,1.996565,22.898802,0.171850,42.694046
both,symmetric,1.0,1.0,softmax,top50,4,20,16,2.366933,92.56,1.982847,23.011932,0.156871,42.751887
both,symmetric,1.0,1.0,softmax,top50,4,20,17,2.281874,92.94,2.008943,22.872984,0.140678,42.762269
both,symmetric,1.0,1.0,softmax,top50,4,20,18,2.282755,93.30,1.992647,23.102908,0.135229,42.931939
both,symmetric,1.0,1.0,softmax,top50,8,40,1,12.186527,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,softmax,top50,8,40,2,10.956275,52.36,1.637191,19.083748,8.957346,37.146860
both,symmetric,1.0,1.0,softmax,top50,8,40,3,10.591626,53.76,1.725026,19.800827,6.697574,37.803652
both,symmetric,1.0,1.0,softmax,top50,8,40,4,10.415921,56.34,1.797922,20.576653,4.982536,38.462506
both,symmetric,1.0,1.0,softmax,top50,8,40,5,9.971287,59.45,1.854040,21.160664,3.681471,39.010441
both,symmetric,1.0,1.0,softmax,top50,8,40,6,9.571959,63.99,1.907572,21.406656,2.674835,39.297160
both,symmetric,1.0,1.0,softmax,top50,8,40,7,8.829084,70.09,1.944757,21.708670,1.918417,39.339478
both,symmetric,1.0,1.0,softmax,top50,8,40,8,8.467820,75.58,1.959893,21.836546,1.399446,39.940969
both,symmetric,1.0,1.0,softmax,top50,8,40,9,7.670740,81.08,1.987993,22.062789,0.972162,40.013949
both,symmetric,1.0,1.0,softmax,top50,8,40,10,7.409318,84.84,1.998592,22.300467,0.693524,40.817653
both,symmetric,1.0,1.0,softmax,top50,8,40,11,6.696586,87.86,2.003334,22.544110,0.501473,41.438867
both,symmetric,1.0,1.0,softmax,top50,8,40,12,6.186158,90.31,2.006376,22.430740,0.354829,41.713759
both,symmetric,1.0,1.0,softmax,top50,8,40,13,5.973934,91.90,2.012418,22.588792,0.241904,41.603032
both,symmetric,1.0,1.0,softmax,top50,8,40,14,5.692196,92.92,2.001192,22.598707,0.194065,41.775077
both,symmetric,1.0,1.0,softmax,top50,8,40,15,5.768590,93.27,1.990326,22.533949,0.166130,41.716126
both,symmetric,1.0,1.0,softmax,top50,8,40,16,5.631348,93.93,1.993343,22.573664,0.148578,41.829021
both,symmetric,1.0,1.0,softmax,top50,8,40,17,5.735781,94.47,1.994798,22.531669,0.132305,41.953662
both,symmetric,1.0,1.0,softmax,top50,8,40,18,5.575255,94.93,2.001724,22.553484,0.126840,41.938743
both,symmetric,1.0,1.0,softmax,top50,8,40,19,5.621314,95.09,2.002801,22.505206,0.120506,41.950828
both,symmetric,1.0,1.0,softmax,top50,8,40,20,5.617736,95.11,2.004245,22.543519,0.119574,41.861962
both,symmetric,1.0,1.0,regret,top50,1,5,1,1.306441,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,regret,top50,1,5,2,0.982344,50.59,1.581243,19.109708,9.961628,37.185029
both,symmetric,1.0,1.0,regret,top50,2,10,1,2.572628,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,regret,top50,2,10,2,1.839606,51.24,1.626862,19.379872,8.994677,37.327748
both,symmetric,1.0,1.0,regret,top50,2,10,3,1.563421,53.34,1.712107,19.840398,7.174278,38.046403
both,symmetric,1.0,1.0,regret,top50,2,10,4,1.408416,54.76,1.776252,20.535979,5.748089,38.695152
both,symmetric,1.0,1.0,regret,top50,2,10,5,1.283173,56.00,1.798849,20.612756,5.211458,38.946229
both,symmetric,1.0,1.0,regret,top50,4,20,1,5.101382,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,regret,top50,4,20,2,4.110686,51.78,1.625006,19.137399,8.992034,37.506289
both,symmetric,1.0,1.0,regret,top50,4,20,3,3.776263,52.38,1.728191,19.970015,6.766775,38.066662
both,symmetric,1.0,1.0,regret,top50,4,20,4,3.380947,54.85,1.809157,20.587239,4.942889,38.721677
both,symmetric,1.0,1.0,regret,top50,4,20,5,2.817266,58.84,1.873805,21.126357,3.600676,39.101783
both,symmetric,1.0,1.0,regret,top50,4,20,6,2.114929,64.09,1.917376,21.744411,2.628994,39.442897
both,symmetric,1.0,1.0,regret,top50,4,20,7,1.743412,68.06,1.929964,22.006397,2.149784,39.604288
both,symmetric,1.0,1.0,regret,top50,4,20,8,1.641480,70.62,1.937392,22.177663,1.918614,39.710558
both,symmetric,1.0,1.0,regret,top50,8,40,1,10.146057,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,regret,top50,8,40,2,8.686964,52.05,1.631165,19.124012,9.001263,36.928067
both,symmetric,1.0,1.0,regret,top50,8,40,3,8.335761,53.11,1.720392,19.663602,6.781674,37.638447
both,symmetric,1.0,1.0,regret,top50,8,40,4,7.895609,55.49,1.798244,20.397422,5.032682,38.500689
both,symmetric,1.0,1.0,regret,top50,8,40,5,6.810378,59.01,1.853726,20.795900,3.672094,39.060397
both,symmetric,1.0,1.0,regret,top50,8,40,6,5.653543,65.22,1.891711,21.329137,2.627158,39.327427
both,symmetric,1.0,1.0,regret,top50,8,40,7,4.939526,72.68,1.911434,21.630448,1.893985,39.378211
both,symmetric,1.0,1.0,regret,top50,8,40,8,4.037419,78.41,1.941898,21.604025,1.332839,39.495625
both,symmetric,1.0,1.0,regret,top50,8,40,9,3.435760,83.66,1.977727,21.780585,0.946044,39.664756
both,symmetric,1.0,1.0,entropy,top50,1,5,1,1.610218,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,entropy,top50,1,5,2,1.137888,51.25,1.617633,19.209133,8.960932,37.487631
both,symmetric,1.0,1.0,entropy,top50,1,5,3,0.931999,52.23,1.708216,20.391364,6.728580,38.245276
both,symmetric,1.0,1.0,entropy,top50,1,5,4,0.915700,53.22,1.802569,21.270947,4.906555,39.484218
both,symmetric,1.0,1.0,entropy,top50,1,5,5,0.810134,54.80,1.859504,21.998371,3.676944,40.169110
both,symmetric,1.0,1.0,entropy,top50,1,5,6,0.792476,56.03,1.878990,22.246521,3.253147,40.448159
both,symmetric,1.0,1.0,entropy,top50,1,5,7,0.724243,56.76,1.876302,22.213764,3.111906,40.515077
both,symmetric,1.0,1.0,entropy,top50,2,10,1,3.162469,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,entropy,top50,2,10,2,2.541460,50.88,1.638229,19.370457,8.942672,37.282366
both,symmetric,1.0,1.0,entropy,top50,2,10,3,2.182603,52.38,1.731478,20.285970,6.734620,38.195321
both,symmetric,1.0,1.0,entropy,top50,2,10,4,2.118859,53.41,1.812792,21.103303,4.896569,38.990078
both,symmetric,1.0,1.0,entropy,top50,2,10,5,1.977057,55.12,1.865404,21.930792,3.585158,39.959489
both,symmetric,1.0,1.0,entropy,top50,2,10,6,1.915992,58.73,1.903437,22.408572,2.639504,40.200082
both,symmetric,1.0,1.0,entropy,top50,2,10,7,1.661204,64.12,1.944563,22.433987,1.898727,40.931967
both,symmetric,1.0,1.0,entropy,top50,2,10,8,1.416161,68.15,1.960960,22.445661,1.455237,41.445571
both,symmetric,1.0,1.0,entropy,top50,2,10,9,1.328346,72.00,1.971302,22.605142,1.179368,41.673507
both,symmetric,1.0,1.0,entropy,top50,2,10,10,1.244773,75.76,1.976364,22.585239,0.951703,41.818209
both,symmetric,1.0,1.0,entropy,top50,2,10,11,1.179689,78.81,1.966228,22.701317,0.805545,41.874764
both,symmetric,1.0,1.0,entropy,top50,2,10,12,1.116251,81.45,1.982086,22.721207,0.693713,42.083345
both,symmetric,1.0,1.0,entropy,top50,2,10,13,1.097690,82.89,1.977938,22.767620,0.634729,42.088098
both,symmetric,1.0,1.0,entropy,top50,4,20,1,6.272343,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,entropy,top50,4,20,2,5.364007,51.28,1.631446,19.182216,8.964616,37.442864
both,symmetric,1.0,1.0,entropy,top50,4,20,3,4.994981,52.76,1.702651,19.989255,6.803857,37.930432
both,symmetric,1.0,1.0,entropy,top50,4,20,4,4.737344,54.96,1.787244,20.813193,4.971945,38.928358
both,symmetric,1.0,1.0,entropy,top50,4,20,5,4.324456,58.03,1.852579,21.590313,3.549682,39.544997
both,symmetric,1.0,1.0,entropy,top50,4,20,6,4.183815,61.66,1.898805,22.140566,2.546100,40.297088
both,symmetric,1.0,1.0,entropy,top50,4,20,7,3.983300,66.76,1.932796,22.572315,1.840666,40.817242
both,symmetric,1.0,1.0,entropy,top50,4,20,8,3.558696,71.93,1.954688,23.093129,1.339732,41.182578
both,symmetric,1.0,1.0,entropy,top50,4,20,9,3.183564,77.54,1.947876,22.955890,0.952307,41.577442
both,symmetric,1.0,1.0,entropy,top50,4,20,10,3.040810,81.49,1.932243,23.143696,0.709102,41.957075
both,symmetric,1.0,1.0,entropy,top50,4,20,11,2.840965,85.31,1.916248,23.130101,0.493939,42.426838
both,symmetric,1.0,1.0,entropy,top50,4,20,12,2.651726,87.92,1.880435,23.220617,0.354813,42.470375
both,symmetric,1.0,1.0,entropy,top50,4,20,13,2.554837,90.23,1.886163,23.249512,0.256175,42.683699
both,symmetric,1.0,1.0,entropy,top50,4,20,14,2.479970,91.59,1.860749,22.919357,0.191870,42.581408
both,symmetric,1.0,1.0,entropy,top50,4,20,15,2.454900,92.33,1.870931,23.017597,0.158247,42.654322
both,symmetric,1.0,1.0,entropy,top50,4,20,16,2.467080,92.43,1.870352,23.125409,0.149722,42.567184
both,symmetric,1.0,1.0,entropy,top50,4,20,17,2.466434,92.55,1.867930,23.063397,0.144880,42.581438
both,symmetric,1.0,1.0,entropy,top50,8,40,1,12.495439,50.01,1.507400,18.993726,11.568111,37.116684
both,symmetric,1.0,1.0,entropy,top50,8,40,2,11.307005,51.89,1.631845,19.093011,8.984351,37.222807
